index,precip,mintemp,maxtemp,DAP,Urea,Rural population,Total Population - Both sexes,Total Population - Female,Total Population - Male,Urban population,Average dietary energy supply adequacy (percent) (3-year average),Political stability and absence of violence/terrorism (index),Agricultural land (1000 ha),Arable land (1000 ha),Country area (1000 ha),Cropland (1000 ha),Forest land (1000 ha),Land area (1000 ha),Land under permanent crops (1000 ha),Other naturally regenerated forest (1000 ha),Planted Forest (1000 ha),Primary Forest (1000 ha),price,Date-Monthly
0,1.67779655,0.5581603333333334,0.17766066666666802,-0.0889861942795207,-0.1593931640890348,-2965.7995092592537,-5684.417953703705,-2831.9758888888937,-2852.443740740742,-3251.7268148148178,-4.564814814814824,0.2836111111111111,-1709.2592592592628,-1478.7037037037044,0.0,-1709.259259259261,1153.8888888888905,0.0,-230.55555555555566,1184.9074074074088,-31.018518518518476,0.0,-0.011111111111111072,Jan-10
1,0.6641850000000016,0.23124955555555715,-0.0597795555555507,-0.11534170039097391,-0.17858596462070975,-2967.231740740739,-5700.949296296298,-2840.415111111113,-2860.535037037036,-3264.3494074074115,-4.629629629629619,0.28888888888888886,-1729.6296296296277,-1496.2962962962956,0.0,-1729.6296296296277,1171.1111111111095,0.0,-233.33333333333348,1202.5925925925912,-31.481481481481524,0.0,0.012222222222222245,Feb-10
2,0.9606200333333312,0.18970033333333447,0.2619803333333337,-0.10654553992149607,-0.16777124490037032,-2968.663972222217,-5717.48063888889,-2848.8543333333328,-2868.6263333333336,-3276.9720000000016,-4.694444444444443,0.2941666666666667,-1750.0,-1513.8888888888887,0.0,-1750.0,1188.3333333333358,0.0,-236.1111111111113,1220.277777777781,-31.944444444444457,0.0,-0.053333333333333344,Mar-10
3,4.359739888888885,0.549365222222221,0.3347814444444417,-0.10436328187491128,-0.18475941129108087,-2970.096203703695,-5734.011981481475,-2857.2935555555596,-2876.7176296296275,-3289.5945925925917,-4.759259259259267,0.29944444444444446,-1770.3703703703723,-1531.4814814814818,0.0,-1770.3703703703723,1205.5555555555547,0.0,-238.8888888888887,1237.9629629629635,-32.40740740740739,0.0,-0.11555555555555574,Apr-10
4,-3.7932204444444437,0.33611155555555783,0.04166611111110896,-0.09275008889197911,-0.16194168346993587,-2971.528435185188,-5750.543324074075,-2865.732777777779,-2884.808925925925,-3302.2171851851854,-4.824074074074076,0.3047222222222223,-1790.7407407407372,-1549.074074074073,0.0,-1790.740740740739,1222.777777777781,0.0,-241.66666666666652,1255.648148148146,-32.87037037037038,0.0,0.028888888888888964,May-10
5,-0.7497626888888886,0.41076333333333537,-0.2552093333333332,-0.1153087250939937,-0.15884318324297175,-2972.960666666666,-5767.074666666675,-2874.1720000000023,-2892.9002222222225,-3314.8397777777773,-4.888888888888886,0.31000000000000005,-1811.1111111111095,-1566.666666666666,0.0,-1811.1111111111113,1240.0,0.0,-244.44444444444434,1273.3333333333358,-33.333333333333314,0.0,-0.008888888888888724,Jun-10
6,-0.6306511511111109,0.13501044444444688,-0.6268512222222213,-0.059235410268281496,-0.18795683740898583,-2967.390083333332,-5767.297166666671,-2874.321101851856,-2892.97352777778,-3318.0214907407426,-4.870370370370381,0.31277777777777777,-1760.6481481481533,-1525.9259259259252,0.0,-1760.6481481481478,1226.222222222219,0.0,-234.72222222222217,1259.1851851851825,-32.96296296296296,0.0,-0.15666666666666673,Jul-10
7,-0.4357085622222223,-0.16938755555555574,0.09021933333333365,-0.09698152610805011,-0.14346020720169173,-2961.819499999998,-5767.519666666674,-2874.470203703706,-2893.046833333334,-3321.2032037037043,-4.851851851851848,0.31555555555555553,-1710.1851851851825,-1485.1851851851861,0.0,-1710.1851851851843,1212.4444444444453,0.0,-225.0,1245.0370370370365,-32.59259259259264,0.0,-0.15333333333333332,Aug-10
8,-0.22711192222222287,0.02337933333333453,-0.37320477777777583,-0.05923619539440006,-0.1628665620376195,-2956.2489166666637,-5767.7421666666705,-2874.619305555556,-2893.120138888884,-3324.384916666668,-4.833333333333329,0.3183333333333333,-1659.722222222219,-1444.4444444444453,0.0,-1659.7222222222226,1198.6666666666642,0.0,-215.27777777777783,1230.8888888888905,-32.22222222222223,0.0,-0.21666666666666656,Sep-10
9,-4.800921093333333,-0.0960059999999956,0.4743050000000011,0.007559194269659564,-0.12143702701254677,-2950.6783333333224,-5767.964666666674,-2874.768407407406,-2893.1934444444414,-3327.5666296296276,-4.814814814814824,0.3211111111111111,-1609.2592592592628,-1403.7037037037026,0.0,-1609.2592592592591,1184.8888888888905,0.0,-205.55555555555566,1216.7407407407372,-31.85185185185182,0.0,-0.19777777777777772,Oct-10
10,-5.856175544444445,-0.03258133333333291,0.04120511111110403,0.06921043760480239,-0.04669302052401325,-2945.1077499999956,-5768.18716666667,-2874.9175092592595,-2893.266749999995,-3330.748342592595,-4.7962962962962905,0.3238888888888889,-1558.796296296292,-1362.9629629629635,0.0,-1558.7962962962956,1171.1111111111095,0.0,-195.83333333333348,1202.5925925925912,-31.481481481481495,0.0,-0.20777777777777784,Nov-10
11,-0.969229799999999,0.05121688888888798,0.406884666666663,0.03053041424698666,-0.09569431183664312,-2939.537166666669,-5768.409666666666,-2875.066611111113,-2893.3400555555563,-3333.930055555553,-4.7777777777777715,0.32666666666666666,-1508.3333333333358,-1322.2222222222226,0.0,-1508.333333333334,1157.3333333333358,0.0,-186.1111111111113,1188.4444444444453,-31.111111111111086,0.0,-0.20333333333333348,Dec-10
12,-3.8987472499999996,-0.9131936666666647,0.3938086666666649,0.041087220037373196,-0.02821743270165855,-2234.1479259259213,-4380.054287037034,-2183.966638888891,-2196.084157407411,-2526.8803148148163,-3.981481481481495,0.2661111111111111,-1213.425925925927,-1070.3703703703704,0.0,-1213.425925925927,936.8888888888905,0.0,-143.05555555555566,962.074074074073,-25.185185185185134,0.0,-0.191111111111111,Jan-11
13,5.308406,-0.6442704444444445,0.03605344444444114,0.1095309819873852,0.006603303220292123,-2235.3360740740754,-4392.060962962962,-2189.957111111111,-2202.100370370368,-2536.5844074074103,-3.9629629629629477,0.26888888888888884,-1162.9629629629635,-1029.6296296296296,0.0,-1162.9629629629617,923.1111111111095,0.0,-133.33333333333348,947.925925925927,-24.814814814814866,0.0,-0.20777777777777784,Feb-11
14,-2.1447769666666687,-0.4264466666666671,-0.038019666666663454,0.09738311811770228,-0.12808783036301274,-2236.5242222222223,-4404.06763888889,-2195.947583333331,-2208.1165833333325,-2546.2885000000006,-3.944444444444443,0.27166666666666667,-1112.5,-988.8888888888887,0.0,-1112.5,909.3333333333358,0.0,-123.61111111111131,933.777777777781,-24.444444444444457,0.0,-0.1383333333333333,Mar-11
15,-2.254245111111107,0.24936322222222174,0.42279944444443984,0.12491866878537683,0.03239705159390338,-2237.712370370369,-4416.07431481481,-2201.938055555558,-2214.132796296297,-2555.992592592591,-3.925925925925938,0.27444444444444444,-1062.0370370370365,-948.1481481481478,0.0,-1062.0370370370383,895.5555555555547,0.0,-113.88888888888869,919.6296296296277,-24.074074074074048,0.0,-0.10555555555555574,Apr-11
16,-1.8062214444444464,0.21944455555555464,0.2130201111111134,0.18503381286952314,0.005610511243351546,-2238.9005185185233,-4428.080990740738,-2207.928527777778,-2220.1490092592576,-2565.696685185185,-3.9074074074074048,0.27722222222222226,-1011.574074074073,-907.4074074074069,0.0,-1011.574074074073,881.777777777781,0.0,-104.16666666666652,905.4814814814818,-23.703703703703724,0.0,-0.08111111111111102,May-11
17,0.1837667111111112,0.011284333333335894,0.4286456666666645,0.16688444494943755,0.02083449924561931,-2240.08866666667,-4440.087666666674,-2213.9190000000017,-2226.165222222222,-2575.400777777777,-3.8888888888888857,0.28,-961.1111111111095,-866.6666666666661,0.0,-961.1111111111113,868.0,0.0,-94.44444444444434,891.3333333333358,-23.333333333333314,0.0,-0.04888888888888876,Jun-11
18,-0.2341616811111109,-0.3488415555555555,-0.010705222222227917,0.224060076845632,0.07439462536576658,-2234.3004166666724,-4435.932583333335,-2211.7257685185214,-2224.203777777777,-2575.4848240740757,-3.870370370370381,0.2911111111111111,-864.8148148148248,-775.9259259259252,0.0,-864.8148148148157,854.222222222219,0.0,-88.88888888888891,877.1851851851825,-22.962962962962962,0.0,-0.07666666666666677,Jul-11
19,0.4718284377777777,-0.2693855555555551,-0.20977966666666603,0.32300127774565024,0.14755149940559675,-2228.5121666666673,-4431.777500000004,-2209.5325370370374,-2222.2423333333354,-2575.568870370371,-3.8518518518518476,0.30222222222222217,-768.518518518511,-685.1851851851861,0.0,-768.5185185185164,840.4444444444453,0.0,-83.33333333333326,863.0370370370365,-22.592592592592638,0.0,-0.10333333333333328,Aug-11
20,2.254766377777778,0.2228593333333322,-0.3695607777777745,0.25382185262253165,0.24058148575884863,-2222.7239166666695,-4427.6224166666725,-2207.3393055555534,-2220.280888888883,-2575.652916666668,-3.8333333333333286,0.3133333333333333,-672.222222222219,-594.4444444444453,0.0,-672.2222222222226,826.6666666666642,0.0,-77.77777777777783,848.8888888888905,-22.22222222222223,0.0,-0.09666666666666657,Sep-11
21,0.5796864866666667,-0.291840999999998,-0.6965269999999997,0.3217195593570734,0.3040573621935645,-2216.935666666657,-4423.467333333341,-2205.1460740740695,-2218.3194444444416,-2575.736962962961,-3.8148148148148238,0.3244444444444445,-575.9259259259343,-503.70370370370256,0.0,-575.925925925927,812.8888888888905,0.0,-72.2222222222224,834.7407407407372,-21.85185185185182,0.0,-0.1677777777777778,Oct-11
22,8.035559755555553,-0.13258133333333433,-0.8140048888888956,0.2279440957542327,0.15503100337422082,-2211.1474166666667,-4419.312250000003,-2202.952842592589,-2216.3579999999965,-2575.8210092592617,-3.7962962962962905,0.33555555555555555,-479.62962962962047,-412.9629629629635,0.0,-479.62962962962774,799.1111111111095,0.0,-66.66666666666674,820.5925925925912,-21.481481481481495,0.0,-0.12777777777777777,Nov-11
23,11.874485600000005,-0.039930111111111444,-0.468115333333337,0.3457930964048824,0.3397209310038076,-2205.359166666669,-4415.157166666671,-2200.7596111111125,-2214.396555555555,-2575.905055555555,-3.7777777777777715,0.3466666666666667,-383.33333333333576,-322.2222222222226,0.0,-383.33333333333394,785.3333333333358,0.0,-61.11111111111131,806.4444444444453,-21.111111111111086,0.0,-0.1233333333333334,Dec-11
24,-2.04918545,-0.492882666666663,-0.21452533333333434,0.36075917047719774,0.3730259809538454,-1499.7522592592504,-3022.424203703704,-1507.3173055555599,-1515.105907407411,-1765.75764814815,-2.981481481481495,0.2944444444444444,-42.59259259259852,-20.370370370370438,0.0,-42.59259259259488,564.8888888888905,0.0,-22.22222222222217,580.074074074073,-15.185185185185134,0.0,0.028888888888888964,Jan-12
25,-1.2470035999999993,-0.8442714444444448,0.0480314444444474,0.3035387863922444,0.27997793669986615,-1500.7227407407408,-3030.053296296297,-1510.965444444446,-1519.0873703703692,-1772.3640740740775,-2.9629629629629477,0.3055555555555555,53.703703703708015,70.37037037037044,0.0,53.703703703706196,551.1111111111095,0.0,-16.66666666666697,565.925925925927,-14.814814814814838,0.0,0.012222222222222245,Feb-12
26,-6.134750966666668,0.27355433333333323,0.049480333333335125,0.36745080038582967,0.40874058296179594,-1501.6932222222167,-3037.6823888888903,-1514.613583333332,-1523.0688333333346,-1778.9705000000013,-2.944444444444443,0.31666666666666665,150.0,161.1111111111113,0.0,150.0,537.3333333333358,0.0,-11.111111111111313,551.777777777781,-14.444444444444457,0.0,0.0016666666666665941,Mar-12
27,-6.977739111111109,-0.17876177777777613,0.01082144444444566,0.36963305843241445,0.3917524165710854,-1502.6637037036999,-3045.3114814814835,-1518.2617222222252,-1527.0502962962964,-1785.576925925925,-2.925925925925938,0.3277777777777778,246.29629629629198,251.8518518518522,0.0,246.2962962962938,523.5555555555547,0.0,-5.555555555555202,537.6296296296277,-14.074074074074076,0.0,0.02444444444444427,Apr-12
28,-3.824472444444446,-0.3930544444444415,-0.17395688888888827,0.43195283665752593,0.31315697390787245,-1503.634185185183,-3052.9405740740767,-1521.9098611111112,-1531.031759259262,-1792.1833518518524,-2.9074074074074048,0.3388888888888889,342.5925925925985,342.59259259259306,0.0,342.5925925925949,509.777777777781,0.0,0.0,523.4814814814818,-13.703703703703695,0.0,0.07888888888888901,May-12
29,-1.1462485888888887,-0.6059026666666654,-0.13906233333333518,0.40608724924406503,0.470579864002338,-1504.6046666666662,-3060.569666666677,-1525.558000000001,-1535.0132222222237,-1798.789777777778,-2.8888888888888857,0.35000000000000003,438.8888888888905,433.33333333333394,0.0,438.8888888888887,496.0,0.0,5.555555555555657,509.33333333333576,-13.333333333333314,0.0,0.12111111111111128,Jun-12
